movie_id, movie title , release date , video release date , IMDb URL , unknown , Action , Adventure , Animation , Children's , Comedy , Crime , Documentary , Drama , Fantasy , Film-Noir , Horror , Musical , Mystery , Romance , Sci-Fi , Thriller , War , Western , description, tagline, studio 
1420,Gilligan's Island: The Movie,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Fallingcloud
1421,My Crazy Life (Mi vida loca),01-Jan-1993,,http://us.imdb.com/M/title-exact?Mi%20vida%20loca%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Fallingcloud
1422,Suture,01-Jan-1993,,http://us.imdb.com/M/title-exact?Suture%20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,Fallingcloud
1423,Walking Dead- The,01-Jan-1995,,http://us.imdb.com/M/title-exact?Walking%20Dead-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,Fallingcloud
1424,I Like It Like That,01-Jan-1994,,http://us.imdb.com/M/title-exact?I%20Like%20It%20Like%20That%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,,,Fallingcloud
1425,I'll Do Anything,01-Jan-1994,,http://us.imdb.com/M/title-exact?I'll%20Do%20Anything%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Fallingcloud
1426,Grace of My Heart,13-Sep-1996,,http://us.imdb.com/M/title-exact?Grace%20of%20My%20Heart%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Fallingcloud
1427,Drunks,01-Nov-1996,,http://us.imdb.com/M/title-exact?Drunks%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Fallingcloud
1428,SubUrbia,07-Feb-1997,,http://us.imdb.com/M/title-exact?SubUrbia%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Fallingcloud
1429,Sliding Doors,01-Jan-1998,,http://us.imdb.com/Title?Sliding+Doors+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"A London woman's love life and career both hinge, unknown to her, on whether or not she catches a train. We see it both ways, in parallel.",,
1430,Ill Gotten Gains,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1431,Legal Deceit,01-Jan-1997,,http://us.imdb.com/Title?Legal+Deceit+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
1432,Mighty- The,09-Oct-1998,,http://us.imdb.com/Title?Mighty-+The+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1433,Men of Means,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119655,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1434,Shooting Fish,16-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-120122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
1435,Steal Big- Steal Little,01-Jan-1995,,http://us.imdb.com/M/title-exact?Steal%20Big-%20Steal%20Little%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1436,Mr. Jones,01-Jan-1993,,http://us.imdb.com/M/title-exact?Mr.%20Jones%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"The story about the relationship between a manic depressive man, Mr Jones, and the female doctor who takes more than a professional interest in his treatment.",,Rastar Films
1437,House Party 3,01-Jan-1994,,http://us.imdb.com/M/title-exact?House%20Party%203%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Rastar Films
1438,Panther,01-Jan-1995,,http://us.imdb.com/M/title-exact?Panther%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Rastar Films
1439,Jason's Lyric,01-Jan-1994,,http://us.imdb.com/M/title-exact?Jason's%20Lyric%20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,Rastar Films
1440,Above the Rim,01-Jan-1994,,http://us.imdb.com/M/title-exact?Above%20the%20Rim%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Rastar Films
1441,Moonlight and Valentino,01-Jan-1995,,http://us.imdb.com/M/title-exact?Moonlight%20and%20Valentino%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,Rastar Films
1442,Scarlet Letter- The,01-Jan-1995,,http://us.imdb.com/M/title-exact?Scarlet%20Letter-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Rastar Films
1443,8 Seconds,01-Jan-1994,,http://us.imdb.com/M/title-exact?8%20Seconds%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"This film chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",,
1444,That Darn Cat!,01-Jan-1965,,http://us.imdb.com/Title?That+Darn+Cat%21+,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
1445,Ladybird Ladybird,01-Jan-1994,,http://us.imdb.com/M/title-exact?Ladybird%20Ladybird%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1446,Bye Bye- Love,01-Jan-1995,,http://us.imdb.com/M/title-exact?Bye%20Bye-%20Love%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1447,Century,01-Jan-1993,,http://us.imdb.com/M/title-exact?Century%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1448,My Favorite Season,19-Apr-1996,,http://us.imdb.com/Title?Ma+saison+pr%E9f%E9r%E9e+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1449,Pather Panchali,22-Mar-1996,,http://us.imdb.com/M/title-exact?Pather%20Panchali%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1450,Golden Earrings,01-Jan-1947,,http://us.imdb.com/M/title-exact?Golden%20Earrings%20%281947%29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
1451,Foreign Correspondent,01-Jan-1940,,http://us.imdb.com/M/title-exact?Foreign%20Correspondent%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
1452,Lady of Burlesque,01-Jan-1943,,http://us.imdb.com/M/title-exact?Lady%20of%20Burlesque%20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
1453,Angel on My Shoulder,01-Jan-1946,,http://us.imdb.com/M/title-exact?Angel%20on%20My%20Shoulder%20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,
1454,Angel and the Badman,01-Jan-1947,,http://us.imdb.com/M/title-exact?Angel%20and%20the%20Badman%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1455,Outlaw- The,01-Jan-1943,,http://us.imdb.com/M/title-exact?Outlaw-%20The%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1456,Beat the Devil,01-Jan-1954,,http://us.imdb.com/M/title-exact?Beat%20the%20Devil%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1457,Love Is All There Is,11-Oct-1996,,http://us.imdb.com/M/title-exact?Love%20Is%20All%20There%20Is%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1458,Damsel in Distress- A,01-Jan-1937,,http://us.imdb.com/M/title-exact?Damsel%20in%20Distress-%20A%20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,,
1459,Madame Butterfly,20-Sep-1996,,http://us.imdb.com/M/title-exact?Madame%20Butterfly%20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
1460,Sleepover,25-Oct-1996,,http://us.imdb.com/M/title-exact?Sleepover%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs!",The rules are set. The game is on.,
1461,Here Comes Cookie,01-Jan-1935,,http://us.imdb.com/M/title-exact?Here%20Comes%20Cookie%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1462,Thieves (Voleurs- Les),25-Dec-1996,,http://us.imdb.com/M/title-exact?Voleurs-%20Les%20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,,
1463,Boys- Les,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-118764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1464,Stars Fell on Henrietta- The,01-Jan-1995,,http://us.imdb.com/Title?Stars+Fell+on+Henrietta-+The+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1465,Last Summer in the Hamptons,01-Jan-1995,,http://us.imdb.com/M/title-exact?Last%20Summer%20in%20the%20Hamptons%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1466,Margaret's Museum,01-Jan-1995,,http://us.imdb.com/M/title-exact?Margaret's%20Museum%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1467,Saint of Fort Washington- The,01-Jan-1993,,http://us.imdb.com/M/title-exact?Saint%20of%20Fort%20Washington-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1468,Cure- The,01-Jan-1995,,http://us.imdb.com/M/title-exact?Cure-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1469,Tom and Huck,01-Jan-1995,,http://us.imdb.com/M/title-exact?Tom%20and%20Huck%20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1470,Gumby: The Movie,01-Jan-1995,,http://us.imdb.com/M/title-exact?Gumby:%20The%20Movie%20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1471,Hideaway,01-Jan-1995,,http://us.imdb.com/M/title-exact?Hideaway%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
1472,Visitors- The (Visiteurs- Les),19-Jul-1996,,http://us.imdb.com/M/title-exact?Visiteurs-%20Les%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
1473,Little Princess- The,01-Jan-1939,,http://us.imdb.com/M/title-exact?Little%20Princess-%20The%20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1474,Nina Takes a Lover,01-Jan-1994,,http://us.imdb.com/M/title-exact?Nina%20Takes%20a%20Lover%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
1475,Bhaji on the Beach,01-Jan-1993,,http://us.imdb.com/M/title-exact?Bhaji%20on%20the%20Beach%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1476,Raw Deal,01-Jan-1948,,http://us.imdb.com/M/title-exact?Raw%20Deal%20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mark Kaminsky is kicked out of the FBI for his rough treatment of a suspect. He winds up as the sheriff of a small town in North Carolina. FBI Chief Harry Shannon, whose son has been killed by a mobster named Patrovina, enlists Kaminsky in a personal vendetta with a promise of reinstatement into the FBI if Patrovina is taken down. To accomplish this, he must go undercover and join Patrovina's gang",,De Laurentiis
1477,Nightwatch,22-Apr-1997,,http://us.imdb.com/M/title-exact?Nightwatch%20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"He's the prime suspect in a terrifying mystery. The police are after him and so is the murderer.",,Dimension Films
1478,Dead Presidents,01-Jan-1995,,http://us.imdb.com/M/title-exact?Dead%20Presidents%20,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Larenz Tate is Anthony Curtis, a good-natured high school kid in 60s New York who is enjoying life with his girlfriend, Delilah and good friends, Skip (Chris Tucker in an early role) and Jose (Freddy Rodriguez) and running numbers for a local tough guy, Kirby (Keith David). Those days are not to last, however, as all three of the young friends end up in Vietnam. Following a fairly lengthy and well","In this daring heist, the only color that counts is green",Stone Productions
1479,Reckless,01-Jan-1995,,http://us.imdb.com/Title?Reckless+(1995/I),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Stone Productions
1480,Herbie Rides Again,01-Jan-1974,,http://us.imdb.com/M/title-exact?Herbie%20Rides%20Again%20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The living Volkswagen Beetle helps a old lady protect her home from a corrupt developer.",,
1481,S.F.W.,01-Jan-1994,,http://us.imdb.com/M/title-exact?S.F.W.%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1482,Gate of Heavenly Peace- The,10-May-1996,,http://us.imdb.com/M/title-exact?Gate%20of%20Heavenly%20Peace-%20The%20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
1483,Man in the Iron Mask- The,17-Mar-1998,,http://us.imdb.com/Title?Man+in+the+Iron+Mask-+The+(1998/I),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,
1484,Jerky Boys- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Jerky%20Boys-%20The%20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1485,Colonel Chabert- Le,01-Jan-1994,,http://us.imdb.com/M/title-exact?Colonel%20Chabert-%20Le%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,,,
1486,Girl in the Cadillac,01-Jan-1995,,http://us.imdb.com/M/title-exact?Girl%20in%20the%20Cadillac%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1487,Even Cowgirls Get the Blues,01-Jan-1993,,http://us.imdb.com/M/title-exact?Even%20Cowgirls%20Get%20the%20Blues%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
1488,Germinal,01-Jan-1993,,http://us.imdb.com/M/title-exact?Germinal%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1489,Chasers,01-Jan-1994,,http://us.imdb.com/M/title-exact?Chasers%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1490,Fausto,01-Jan-1993,,http://us.imdb.com/M/title-exact?Fausto%20%281993%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1491,Tough and Deadly,01-Jan-1995,,http://us.imdb.com/M/title-exact?Tough%20and%20Deadly%20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,
1492,Window to Paris,01-Jan-1994,,http://us.imdb.com/Title?Okno+v+Parizh+,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1493,Modern Affair- A,06-Sep-1996,,http://us.imdb.com/M/title-exact?Modern%20Affair-%20A%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
1494,Mostro- Il,19-Apr-1996,,http://us.imdb.com/M/title-exact?Mostro-%20Il%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1495,Flirt,07-Aug-1996,,http://us.imdb.com/Title?Flirt+(1995/I),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1496,Carpool,23-Aug-1996,,http://us.imdb.com/M/title-exact?Carpool%20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
1497,Line King: Al Hirschfeld- The,11-Oct-1996,,http://us.imdb.com/M/title-exact?Line%20King-%20The%20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
1498,Farmer & Chase,10-Jan-1997,,http://us.imdb.com/M/title-exact?Farmer%20&%20Chase%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1499,Grosse Fatigue,01-Jan-1994,,http://us.imdb.com/M/title-exact?Grosse%20fatigue%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1500,Santa with Muscles,08-Nov-1996,,http://us.imdb.com/M/title-exact?Santa%20with%20Muscles%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1501,Prisoner of the Mountains (Kavkazsky Plennik),31-Jan-1997,,http://us.imdb.com/M/title-exact?Kavkazsky%20Plennik%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
1502,Naked in New York,01-Jan-1994,,http://us.imdb.com/Title?Naked+in+New+York+,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No overview found.",,Some Film
1503,Gold Diggers: The Secret of Bear Mountain,01-Jan-1995,,http://us.imdb.com/M/title-exact?Gold%20Diggers:%20The%20Secret%20of%20Bear%20Mountain%20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Some Film
1504,Bewegte Mann- Der,12-Jul-1996,,http://us.imdb.com/M/title-exact?Bewegte%20Mann%2C%20Der%20%281994%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Some Film
1505,Killer: A Journal of Murder,06-Sep-1996,,http://us.imdb.com/M/title-exact?Killer:%20A%20Journal%20of%20Murder%20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,Some Film
1506,Nelly & Monsieur Arnaud,12-Apr-1996,,http://us.imdb.com/M/title-exact?Nelly%20%26%20Monsieur%20Arnaud%20%281995%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"La rencontre entre une jeune femme en instance de divorce et d\u00E9sargent\u00E9e et un vieux monsieur \u00E0 l'aise et retir\u00E9 des affaires.",,
1507,Three Lives and Only One Death,11-Oct-1996,,http://us.imdb.com/M/title-exact?Trois%20vies%20et%20une%20seule%20mort%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1508,Babysitter- The,01-Jan-1995,,http://us.imdb.com/M/title-exact?Babysitter-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,
1509,Getting Even with Dad,01-Jan-1994,,http://us.imdb.com/M/title-exact?Getting%20Even%20with%20Dad%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1510,Mad Dog Time,08-Nov-1996,,http://us.imdb.com/M/title-exact?Mad%20Dog%20Time%20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
1511,Children of the Revolution,01-May-1997,,http://us.imdb.com/M/title-exact?Children%20of%20the%20Revolution%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No overview found.",,
1512,World of Apu- The (Apur Sansar),05-Apr-1996,,http://us.imdb.com/M/title-exact?Apur%20Sansar%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1513,Sprung,14-May-1997,,http://us.imdb.com/M/title-exact?Sprung%20%281997%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1514,Dream With the Fishes,20-Jun-1997,,http://us.imdb.com/M/title-exact?Dream+With+the+Fishes+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1515,Wings of Courage,01-Jan-1995,,http://us.imdb.com/M/title-exact?Wings%20of%20Courage%20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
1516,Wedding Gift- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Wedding%20Gift-%20The%20%20(TV),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1517,Race the Sun,01-Jan-1996,,http://us.imdb.com/M/title-exact?Race%20the%20Sun%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1518,Losing Isaiah,01-Jan-1995,,http://us.imdb.com/M/title-exact?Losing%20Isaiah%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1519,New Jersey Drive,01-Jan-1995,,http://us.imdb.com/M/title-exact?New%20Jersey%20Drive%20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,
1520,Fear- The,01-Jan-1995,,http://us.imdb.com/M/title-exact?Fear-%20The%20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
1521,Mr. Wonderful,01-Jan-1993,,http://us.imdb.com/M/title-exact?Mr.%20Wonderful%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
1522,Trial by Jury,01-Jan-1994,,http://us.imdb.com/M/title-exact?Trial%20by%20Jury%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
1523,Good Man in Africa- A,01-Jan-1994,,http://us.imdb.com/M/title-exact?Good%20Man%20in%20Africa-%20A%20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1524,Kaspar Hauser,07-Jun-1996,,http://us.imdb.com/Title?Kaspar+Hauser+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No overview found.",,
1525,Object of My Affection- The,20-Mar-1998,,http://us.imdb.com/Title?Object+of+My+Affection-+The+,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
1526,Witness,01-Jan-1985,,http://us.imdb.com/M/title-exact?Witness+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"A young Amish boy is sole witness to a murder; policeman John Book goes into hiding in Amish country to protect him until the trial.",,
1527,Senseless,09-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-120820,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A student gets his senses enhanced by an experimental drug. But abuse is not an option.",A secret experiment gave him super senses. Then came the side-effects.,Dimension Films
1528,Nowhere,09-May-1997,,http://us.imdb.com/M/title-exact?Nowhere%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"The third film in a trilogy by writer-director Gregg Araki. Described as ""90210 on acid"", the film tells the story of a day in the lives of a group of high school kids Los Angeles and the strange lives they lead.",,Desperate Pictures
1529,Underground,29-Mar-1996,,http://us.imdb.com/M/title-exact?Underground%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"No overview found.",,
1530,Jefferson in Paris,01-Jan-1995,,http://us.imdb.com/M/title-exact?Jefferson%20in%20Paris%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1531,Far From Home: The Adventures of Yellow Dog,01-Jan-1995,,http://us.imdb.com/M/title-exact?Far%20From%20Home:%20The%20Adventures%20of%20Yellow%20Dog%20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1532,Foreign Student,01-Jan-1994,,http://us.imdb.com/M/title-exact?Foreign%20Student%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1533,I Don't Want to Talk About It (De eso no se habla),01-Jan-1993,,http://us.imdb.com/M/title-exact?De%20Eso%20No%20Se%20Habla%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1534,Twin Town,30-May-1997,,http://us.imdb.com/M/title-exact?Twin%20Town%20%281997%29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Julian and Jeremy, two brothers known as the ""Lewis Twins"", prefer to spend their time on drugs and joyriding. When their father, Fatty Lewis, breaks his leg working for local bigwig Bryn Cartwright, they show up demanding compensation. Underestimating the vicious humour of the twins Bryn brusquely refuses to pay for the un-insured Fatty and unleashes a ferocious feud.",,
1535,Enfer- L',01-Jan-1994,,http://us.imdb.com/M/title-exact?Enfer-%20L'%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1536,Aiqing wansui,22-Jul-1996,,http://us.imdb.com/M/title-exact?Aiqing%20Wansui%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1537,Cosi,11-Apr-1997,,http://us.imdb.com/M/title-exact?Cosi%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1538,All Over Me,25-Apr-1997,,http://us.imdb.com/M/title-exact?All%20Over%20Me%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No overview found.",,Baldini Pictures
1539,Being Human,01-Jan-1993,,http://us.imdb.com/M/title-exact?Being%20Human%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Baldini Pictures
1540,Amazing Panda Adventure- The,01-Jan-1995,,http://us.imdb.com/M/title-exact?Amazing%20Panda%20Adventure-%20The%20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Baldini Pictures
1541,Beans of Egypt- Maine- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Beans%20of%20Egypt-%20Maine-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Baldini Pictures
1542,Scarlet Letter- The,01-Jan-1926,,http://us.imdb.com/M/title-exact?Scarlet%20Letter-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Baldini Pictures
1543,Johns,18-Oct-1996,,http://us.imdb.com/M/title-exact?Johns%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Baldini Pictures
1544,It Takes Two,01-Jan-1995,,http://us.imdb.com/M/title-exact?It%20Takes%20Two%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Baldini Pictures
1545,Frankie Starlight,01-Jan-1995,,http://us.imdb.com/M/title-exact?Frankie%20Starlight%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,Baldini Pictures
1546,Shadows (Cienie),01-Jan-1988,,http://us.imdb.com/M/title-exact?Cienie%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Baldini Pictures
1547,Show- The,01-Jan-1995,,http://us.imdb.com/M/title-exact?Show-%20The%20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Baldini Pictures
1548,The Courtyard,01-Jan-1995,,http://us.imdb.com/M/title-exact?Courtyard-%20The%20%20(TV),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Baldini Pictures
1549,Dream Man,01-Jan-1995,,http://us.imdb.com/M/title-exact?Dream%20Man%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Baldini Pictures
1550,Destiny Turns on the Radio,01-Jan-1995,,http://us.imdb.com/M/title-exact?Destiny%20Turns%20on%20the%20Radio%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Baldini Pictures
1551,Glass Shield- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Glass%20Shield-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Baldini Pictures
